score,feature
score_0,K10710
score_0,K07266
score_0,K00558
score_0,K07016
score_0,K00709
score_0,K14654
score_0,K02217
score_0,K06117
score_0,K02172
score_0,K20859
score_0,K03578
score_0,K10974
score_0,K07139
score_0,K04092
score_0,K03818
score_0,K01286
score_0,K16957
score_0,K03289
score_0,K00817
score_0,K12541
score_0,K02346
score_0,K07243
score_0,K01734
score_0,K12527
score_0,K09809
score_0,K02032
score_0,K03628
score_0,K11206
score_0,K02248
score_0,K19046
score_0,K07483
score_0,K10805
score_0,K22902
score_0,K09922
score_0,K00973
score_0,K06920
score_0,K03517
score_0,K07313
score_0,K00324
score_0,K01759
score_0,K12251
score_0,K23245
score_0,K06297
score_0,K00174
score_0,K02115
score_0,K01919
score_0,K18707
score_0,K00230
score_0,K07649
score_0,K01077
score_0,K07668
score_0,K21961
score_0,K04062
score_0,K23231
score_0,K17195
score_0,K03711
score_0,K01746
score_0,K19689
score_0,K18008
score_0,K02246
score_0,K15371
score_0,K00128
score_0,K01630
score_0,K03722
score_0,K02841
score_0,K10678
score_0,K13891
score_0,K18011
score_0,K01531
score_0,K21750
score_0,K02427
score_0,K20904
score_0,K07115
score_0,K05593
score_0,K00134
score_0,K22699
score_0,K18237
score_0,K01534
score_0,K00091
score_0,K07221
score_0,K21993
score_0,K01661
score_0,K01674
score_0,K17723
score_0,K19299
score_0,K05796
score_0,K12267
score_0,K01252
score_0,K02573
score_0,K00194
score_0,K07130
score_0,K02195
score_0,K13735
score_0,K10939
score_0,K02550
score_0,K09972
score_0,K06906
score_0,K01042
score_0,K14194
score_0,K01643
score_0,K01996
score_0,K01494
score_0,K01733
score_0,K02334
score_0,K03152
score_0,K01604
score_0,K15303
score_0,K13409
score_0,K03767
score_0,K15600
score_0,K06188
score_0,K00303
score_0,K02558
score_0,K03695
score_0,K12132
score_0,K10440
score_0,K14682
score_0,K23509
score_0,K03218
score_0,K03407
score_0,K12061
score_0,K01197
score_0,K03113
score_0,K00955
score_0,K20143
score_0,K03737
score_0,K13059
score_0,K16211
score_0,K09970
score_0,K00001
score_0,K00005
score_0,K00033
score_0,K00088
score_0,K00105
score_0,K00133
score_0,K00196
score_0,K00215
score_0,K00231
score_0,K00246
score_0,K00262
score_0,K00286
score_0,K00333
score_0,K00350
score_0,K00412
score_0,K00428
score_0,K00520
score_0,K00533
score_0,K00568
score_0,K00574
score_0,K00600
score_0,K00602
score_0,K00662
score_0,K00673
score_0,K00674
score_0,K00684
score_0,K00766
score_0,K00788
score_0,K00821
score_0,K00823
score_0,K00832
score_0,K00833
score_0,K00845
score_0,K00860
score_0,K00864
score_0,K00865
score_0,K00867
score_0,K00868
score_0,K00873
score_0,K00879
score_0,K00925
score_0,K00937
score_0,K00942
score_0,K00948
score_0,K00949
score_0,K00968
score_0,K00982
score_0,K00989
score_0,K00990
score_0,K01007
score_0,K01048
score_0,K01051
score_0,K01057
score_0,K01085
score_0,K01095
score_0,K01101
score_0,K01118
score_0,K01155
score_0,K01186
score_0,K01187
score_0,K01192
score_0,K01207
score_0,K01209
score_0,K01215
score_0,K01222
score_0,K01243
score_0,K01256
score_0,K01258
score_0,K01259
score_0,K01267
score_0,K01271
score_0,K01274
score_0,K01372
score_0,K01414
score_0,K01426
score_0,K01447
score_0,K01460
score_0,K01465
score_0,K01468
score_0,K01482
score_0,K01487
score_0,K01489
score_0,K01495
score_0,K01497
score_0,K01515
score_0,K01525
score_0,K01533
score_0,K01567
score_0,K01571
score_0,K01584
score_0,K01596
score_0,K01598
score_0,K01601
score_0,K01615
score_0,K01620
score_0,K01624
score_0,K01627
score_0,K01664
score_0,K01667
score_0,K01689
score_0,K01693
score_0,K01713
score_0,K01714
score_0,K01719
score_0,K01744
score_0,K01752
score_0,K01753
score_0,K01776
score_0,K01785
score_0,K01790
score_0,K01840
score_0,K01870
score_0,K01876
score_0,K01878
score_0,K01881
score_0,K01894
score_0,K01906
score_0,K01911
score_0,K01912
score_0,K01923
score_0,K01928
score_0,K01935
score_0,K01956
score_0,K01992
score_0,K02002
score_0,K02007
score_0,K02027
score_0,K02031
score_0,K02037
score_0,K02046
score_0,K02057
score_0,K02080
score_0,K02081
score_0,K02107
score_0,K02116
score_0,K02122
score_0,K02123
score_0,K02160
score_0,K02169
score_0,K02189
score_0,K02191
score_0,K02192
score_0,K02200
score_0,K02221
score_0,K02227
score_0,K02231
score_0,K02241
score_0,K02244
score_0,K02278
score_0,K02279
score_0,K02341
score_0,K02355
score_0,K02356
score_0,K02371
score_0,K02377
score_0,K02385
score_0,K02387
score_0,K02392
score_0,K02398
score_0,K02405
score_0,K02406
score_0,K02417
score_0,K02418
score_0,K02419
score_0,K02422
score_0,K02439
score_0,K02469
score_0,K02471
score_0,K02472
score_0,K02481
score_0,K02484
score_0,K02495
score_0,K02502
score_0,K02507
score_0,K02519
score_0,K02538
score_0,K02549
score_0,K02556
score_0,K02626
score_0,K02650
score_0,K02653
score_0,K02654
score_0,K02655
score_0,K02662
score_0,K02689
score_0,K02706
score_0,K02760
score_0,K02770
score_0,K02774
score_0,K02775
score_0,K02795
score_0,K02806
score_0,K02823
score_0,K02835
score_0,K02851
score_0,K02856
score_0,K02860
score_0,K02886
score_0,K02887
score_0,K02892
score_0,K02899
score_0,K02904
score_0,K02909
score_0,K02914
score_0,K02931
score_0,K02948
score_0,K02950
score_0,K02963
score_0,K02967
score_0,K02982
score_0,K03040
score_0,K03046
score_0,K03093
score_0,K03110
score_0,K03148
score_0,K03154
score_0,K03269
score_0,K03294
score_0,K03303
score_0,K03306
score_0,K03311
score_0,K03326
score_0,K03328
score_0,K03413
score_0,K03426
score_0,K03439
score_0,K03487
score_0,K03549
score_0,K03553
score_0,K03577
score_0,K03579
score_0,K03585
score_0,K03590
score_0,K03592
score_0,K03611
score_0,K03620
score_0,K03625
score_0,K03647
score_0,K03670
score_0,K03684
score_0,K03687
score_0,K03701
score_0,K03743
score_0,K03744
score_0,K03745
score_0,K03755
score_0,K03757
score_0,K03762
score_0,K03777
score_0,K03810
score_0,K03812
score_0,K03816
score_0,K03923
score_0,K03928
score_0,K03980
score_0,K04041
score_0,K04334
score_0,K04335
score_0,K04651
score_0,K04744
score_0,K04754
score_0,K04762
score_0,K04774
score_0,K05515
score_0,K05516
score_0,K05541
score_0,K05570
score_0,K05773
score_0,K05785
score_0,K05786
score_0,K05790
score_0,K05800
score_0,K05805
score_0,K05837
score_0,K05876
score_0,K05939
score_0,K05964
score_0,K05970
score_0,K06019
score_0,K06045
score_0,K06121
score_0,K06155
score_0,K06167
score_0,K06176
score_0,K06180
score_0,K06189
score_0,K06194
score_0,K06207
score_0,K06209
score_0,K06400
score_0,K06416
score_0,K06518
score_0,K06603
score_0,K06867
score_0,K06925
score_0,K06949
score_0,K06970
score_0,K06989
score_0,K07000
score_0,K07043
score_0,K07048
score_0,K07052
score_0,K07095
score_0,K07096
score_0,K07102
score_0,K07120
score_0,K07146
score_0,K07161
score_0,K07213
score_0,K07248
score_0,K07264
score_0,K07310
score_0,K07323
score_0,K07407
score_0,K07462
score_0,K07473
score_0,K07486
score_0,K07493
score_0,K07559
score_0,K07679
score_0,K07786
score_0,K08219
score_0,K08222
score_0,K08296
score_0,K08602
score_0,K08641
score_0,K08676
score_0,K08724
score_0,K08965
score_0,K09004
score_0,K09022
score_0,K09128
score_0,K09158
score_0,K09251
score_0,K09472
score_0,K09474
score_0,K09758
score_0,K09765
score_0,K09767
score_0,K09769
score_0,K09773
score_0,K09794
score_0,K09798
score_0,K09800
score_0,K09805
score_0,K09903
score_0,K09907
score_0,K09925
score_0,K09960
score_0,K10004
score_0,K10121
score_0,K10679
score_0,K10794
score_0,K10797
score_0,K10806
score_0,K10830
score_0,K11216
score_0,K11249
score_0,K11263
score_0,K11358
score_0,K11472
score_0,K11473
score_0,K11474
score_0,K11689
score_0,K11719
score_0,K11752
score_0,K11891
score_0,K12056
score_0,K12057
score_0,K12060
score_0,K12063
score_0,K12064
score_0,K12139
score_0,K12257
score_0,K12294
score_0,K12340
score_0,K12343
score_0,K12510
score_0,K12574
score_0,K12678
score_0,K12985
score_0,K13052
score_0,K13256
score_0,K13292
score_0,K13378
score_0,K13527
score_0,K13529
score_0,K13570
score_0,K13573
score_0,K13677
score_0,K13889
score_0,K13954
score_0,K13979
score_0,K13993
score_0,K14162
score_0,K14192
score_0,K14274
score_0,K14347
score_0,K14534
score_0,K14591
score_0,K15461
score_0,K15585
score_0,K15587
score_0,K15598
score_0,K15777
score_0,K15834
score_0,K15866
score_0,K15868
score_0,K15894
score_0,K15923
score_0,K15986
score_0,K15987
score_0,K16210
score_0,K16234
score_0,K16299
score_0,K16329
score_0,K16345
score_0,K16511
score_0,K16787
score_0,K16789
score_0,K16868
score_0,K16899
score_0,K16937
score_0,K16962
score_0,K17203
score_0,K17680
score_0,K17722
score_0,K17883
score_0,K18095
score_0,K18104
score_0,K18148
score_0,K18218
score_0,K18369
score_0,K18581
score_0,K18682
score_0,K18702
score_0,K18817
score_0,K18907
score_0,K18920
score_0,K19052
score_0,K19075
score_0,K19228
score_0,K19231
score_0,K19267
score_0,K19268
score_0,K19411
score_0,K19419
score_0,K19971
score_0,K20113
score_0,K20373
score_0,K20490
score_0,K20541
score_0,K20938
score_0,K21397
score_0,K21449
score_0,K21463
score_0,K21469
score_0,K21470
score_0,K21495
score_0,K21562
score_0,K21739
score_0,K21746
score_0,K21908
score_0,K21977
score_0,K22024
score_0,K22278
score_0,K22339
score_0,K22604
score_0,K23005
score_0,K23183
score_0,K23241
score_0,K23265
score_1,K17398
score_1,K23547
score_1,K01607
score_1,K09469
score_1,K10241
score_1,K02744
score_1,K21948
score_1,K22424
score_1,K02510
score_1,K21417
score_1,K16248
score_1,K01725
score_1,K16951
score_1,K03650
score_1,K09924
score_1,K23393
score_1,K21578
score_1,K01524
score_1,K22605
score_1,K00567
score_1,K05979
score_1,K09760
score_1,K01040
score_1,K11741
score_1,K07552
score_1,K13016
score_1,K21023
score_1,K18344
score_1,K22607
score_1,K03602
score_1,K22405
score_1,K19545
score_1,K08722
score_1,K03324
score_1,K18979
score_1,K09859
score_1,K02517
score_1,K18866
score_1,K06120
score_1,K01560
score_1,K01910
score_1,K04835
score_1,K11733
score_1,K23189
score_1,K07149
score_1,K18119
score_1,K02474
score_1,K17716
score_1,K17204
score_1,K00863
score_1,K01430
score_1,K19428
score_1,K20276
score_1,K01046
score_1,K21576
score_1,K18331
score_1,K18889
score_1,K06153
score_1,K23351
score_1,K03087
score_1,K03111
score_1,K10560
score_1,K17318
score_1,K23536
score_1,K10708
score_1,K08963
score_1,K19540
score_1,K19405
score_1,K06013
score_1,K02531
score_1,K03841
score_1,K15552
score_1,K22736
score_1,K06015
score_1,K01299
score_1,K14048
score_1,K15515
score_1,K20344
score_1,K07089
score_1,K13653
score_1,K21579
score_1,K07337
score_1,K22522
score_1,K17319
score_1,K02039
score_1,K16881
score_1,K20345
score_1,K06997
score_1,K15924
score_1,K15922
score_1,K19134
score_1,K01925
score_1,K07306
score_1,K02434
score_1,K09764
score_1,K00254
score_1,K01903
score_1,K00113
score_1,K21400
score_1,K00560
score_1,K01261
score_1,K16907
score_1,K02197
score_1,K07460
score_1,K01939
score_1,K02055
score_1,K03503
score_1,K03803
score_1,K01972
score_1,K21416
score_1,K11104
score_1,K07319
score_1,K22129
score_1,K18427
score_1,K21571
score_1,K04047
score_1,K00364
score_1,K10556
score_1,K13542
score_1,K07025
score_1,K01902
score_1,K17320
score_1,K07341
score_1,K19114
score_1,K19286
score_1,K09014
score_1,K10559
score_1,K03969
score_1,K00459
score_1,K19505
score_1,K01226
score_1,K06926
score_1,K01473
score_1,K03665
score_1,K23535
score_1,K13012
score_1,K12059
score_1,K01735
score_1,K19171
score_1,K03975
score_1,K18231
score_1,K01835
score_1,K02933
score_1,K03781
score_1,K14652
score_1,K01779
score_1,K09812
score_1,K08299
score_1,K05808
score_1,K07132
score_1,K08282
score_1,K00819
score_1,K07455
score_1,K00661
score_1,K01151
score_1,K01817
score_1,K01547
score_1,K21147
score_1,K19242
score_1,K16784
score_1,K15871
score_1,K07005
score_1,K07704
score_1,K01281
score_1,K07474
score_1,K06950
score_1,K13075
score_1,K00768
score_1,K09131
score_1,K23148
score_1,K08094
score_1,K01883
score_1,K03190
score_1,K07505
score_1,K13921
score_1,K23546
score_1,K01695
score_1,K12293
score_1,K14188
score_1,K15582
score_1,K05851
score_1,K02793
score_1,K08364
score_1,K00886
score_1,K00287
score_1,K13671
score_1,K02526
score_1,K01886
score_1,K01623
score_1,K01890
score_1,K02040
score_1,K02226
score_1,K16328
score_1,K11529
score_1,K16874
score_1,K03187
score_1,K18910
score_1,K00712
score_1,K19092
score_1,K01665
score_1,K15460
score_1,K15977
score_1,K22227
score_1,K21063
score_1,K19421
score_1,K06879
score_1,K00171
score_1,K00371
score_1,K09118
score_1,K18332
score_1,K06199
score_1,K21759
score_1,K09861
score_1,K03769
score_1,K03230
score_1,K07192
score_1,K17828
score_1,K01479
score_1,K01198
score_1,K03664
score_1,K19118
score_1,K21583
score_1,K01715
score_1,K02009
score_1,K10120
score_1,K03565
score_1,K02852
score_1,K01646
score_1,K03116
score_1,K02372
score_1,K03601
score_1,K02768
score_1,K01934
score_1,K00809
score_1,K01056
score_1,K16147
score_1,K18330
score_1,K00831
score_1,K23004
score_1,K18346
score_1,K02395
score_1,K15669
score_1,K00112
score_1,K07659
score_1,K06956
score_1,K05795
score_1,K01750
score_1,K03522
score_1,K09940
score_1,K00826
score_1,K02121
score_1,K13019
score_1,K03605
score_1,K10231
score_1,K00372
score_1,K03800
score_1,K17103
score_1,K02906
score_1,K01501
score_1,K00526
score_1,K01760
score_1,K17837
score_1,K02424
score_1,K03072
score_1,K01546
score_1,K02454
score_1,K02557
score_1,K17465
score_1,K00150
score_1,K22300
score_1,K16906
score_1,K07443
score_1,K22431
score_1,K06020
score_1,K21577
score_1,K11041
score_1,K10979
score_1,K03748
score_1,K18221
score_1,K02548
score_1,K15599
score_1,K01507
score_1,K09961
score_1,K00598
score_1,K02011
score_1,K07173
score_1,K16149
score_1,K19424
score_1,K23059
score_1,K09705
score_1,K19158
score_1,K18302
score_1,K13919
score_1,K01173
score_1,K19048
score_1,K17818
score_1,K18955
score_1,K19115
score_1,K02188
score_1,K02340
score_1,K16905
score_1,K11203
score_1,K13931
score_1,K09793
score_1,K02337
score_1,K01523
score_1,K01611
score_1,K14665
score_1,K03074
score_1,K03828
score_1,K14155
score_1,K07485
score_1,K03727
score_1,K01932
score_1,K03596
score_1,K01997
score_1,K04940
score_1,K07571
score_1,K09989
score_1,K11175
score_1,K01739
score_1,K07746
score_1,K00433
score_1,K18926
score_1,K21672
score_1,K22319
score_1,K03742
score_1,K03667
score_1,K20866
score_1,K07246
score_1,K00325
score_1,K01818
score_1,K00632
score_1,K02342
score_1,K01653
score_1,K11145
score_1,K00688
score_1,K22293
score_1,K03589
score_1,K01034
score_1,K01586
score_1,K10709
score_1,K02552
score_1,K03709
score_1,K11202
score_1,K06928
score_1,K03325
score_1,K00848
score_1,K07657
score_1,K00156
score_1,K08978
score_1,K03219
score_1,K01989
score_1,K01597
score_1,K19334
score_1,K10005
score_1,K01952
score_1,K20444
score_1,K14983
score_1,K02245
score_1,K19117
score_1,K18216
score_1,K01208
score_1,K20534
score_1,K07084
score_1,K15870
score_1,K05346
score_1,K17865
score_1,K00054
score_1,K19049
score_1,K05524
score_1,K22933
score_1,K01361
score_1,K21898
score_1,K00053
score_1,K06218
score_1,K22927
score_1,K01761
score_1,K17243
score_1,K01703
score_1,K01480
score_1,K03073
score_1,K13628
score_1,K01609
score_1,K02499
score_1,K02112
score_1,K21064
score_1,K00641
score_1,K17466
score_1,K17686
score_1,K14083
score_1,K02839
score_1,K23123
score_1,K21279
score_1,K20489
score_1,K00012
score_1,K10008
score_1,K02106
score_1,K21055
score_1,K11312
score_1,K19355
score_1,K08981
score_1,K22130
score_1,K08302
score_1,K05367
score_1,K02408
score_1,K15725
score_1,K14623
score_1,K07075
score_1,K01893
score_1,K02834
score_1,K07053
score_1,K02054
score_1,K03043
score_1,K03519
score_1,K02994
score_1,K17076
score_1,K02072
score_1,K01771
score_1,K10561
score_1,K03366
score_1,K20038
score_1,K05770
score_1,K01892
score_1,K02614
score_1,K11261
score_1,K01081
score_1,K06996
score_1,K00100
score_1,K02401
score_1,K01729
score_1,K07029
score_1,K05946
score_1,K02379
score_1,K07798
score_1,K02338
score_1,K17108
score_1,K02939
score_1,K03337
score_1,K23508
score_1,K03215
score_1,K01305
score_1,K02747
score_1,K00561
score_1,K13281
score_1,K21828
score_1,K00939
score_1,K06281
score_1,K19147
score_1,K01706
score_1,K00342
score_1,K02233
score_1,K19302
score_1,K02746
score_1,K01666
score_1,K05838
score_1,K07638
score_1,K00991
score_1,K07101
score_1,K02404
score_1,K08986
score_1,K01698
score_1,K04567
score_1,K01998
score_1,K00836
score_1,K16926
score_1,K19701
score_1,K02236
score_1,K21405
score_1,K06282
score_1,K20452
score_1,K02052
score_1,K22226
score_1,K04518
score_1,K01139
score_1,K02006
score_1,K01971
score_1,K01814
score_1,K13829
score_1,K07078
score_1,K00123
score_1,K03481
score_1,K01153
score_1,K20487
score_1,K02020
score_1,K03101
score_1,K18785
score_1,K21030
score_1,K09137
score_1,K15531
score_1,K01641
score_1,K06203
score_1,K06333
score_1,K00869
score_1,K02082
score_1,K01751
score_1,K02589
score_1,K02961
score_1,K02473
score_1,K21636
score_1,K04069
score_1,K00549
score_1,K07082
score_1,K01640
score_1,K00874
score_1,K00962
score_1,K02414
score_1,K02358
score_1,K03088
score_1,K06999
score_1,K05351
score_1,K02825
score_1,K09807
score_1,K00261
score_1,K17467
score_1,K16698
score_1,K14170
score_1,K02044
score_1,K11991
score_1,K21473
score_1,K07506
score_1,K01658
score_1,K11924
score_1,K16963
score_1,K07768
score_1,K13922
score_1,K16371
score_1,K01493
score_1,K18471
score_1,K18013
score_1,K16169
score_1,K12206
score_1,K14988
score_1,K02794
score_1,K00275
score_1,K00798
score_1,K03429
score_1,K13818
score_1,K05810
score_1,K03925
score_1,K06211
score_1,K02343
score_1,K03569
score_1,K01756
score_1,K06908
score_1,K02836
score_1,K01889
score_1,K02034
score_1,K04077
score_1,K19002
score_1,K03098
score_1,K01770
score_1,K03641
score_1,K12998
score_1,K03424
score_1,K12292
score_1,K01150
score_1,K05569
score_1,K10530
score_1,K03048
score_1,K04767
score_1,K22579
score_1,K02786
score_1,K06881
score_1,K05772
score_1,K02029
score_1,K02492
score_1,K09761
score_1,K03060
score_1,K05791
score_1,K02455
score_1,K23303
score_1,K01573
score_1,K02304
score_1,K02837
score_1,K01846
score_1,K16898
score_1,K12058
score_1,K19116
score_1,K05825
score_1,K07722
score_1,K12506
score_1,K04061
score_1,K16788
score_1,K07014
score_1,K23149
score_1,K01006
score_1,K17363
score_1,K00663
score_1,K15533
score_1,K20976
score_1,K01869
score_1,K20073
score_1,K18831
score_1,K02190
score_1,K18887
score_1,K22230
score_1,K13927
score_1,K01962
score_1,K00209
score_1,K16213
score_1,K07257
score_1,K12066
score_1,K02874
score_1,K00691
score_1,K03708
score_1,K02053
score_1,K11753
score_1,K01251
score_1,K01358
score_1,K17992
score_1,K15724
score_1,K02274
score_1,K07071
score_1,K03226
score_1,K03179
score_1,K16785
score_1,K02111
score_1,K01730
score_1,K06975
score_1,K18986
score_1,K07445
score_1,K12141
score_1,K12270
score_1,K00031
score_1,K10558
score_1,K21011
score_1,K02990
score_1,K19166
score_1,K07307
score_1,K08969
score_1,K21065
score_1,K13668
score_1,K01092
score_1,K02500
score_1,K09967
score_1,K12556
score_1,K02619
score_1,K02389
score_1,K19126
score_1,K18220
score_1,K01210
score_1,K03976
score_1,K08972
score_1,K09009
score_1,K02409
score_1,K19140
score_1,K01857
score_1,K01420
score_1,K04720
score_1,K12555
score_1,K23003
score_1,K06894
