feature,importance_sum,importance_mean,freq_top20,weighted_score,dataset,selected
% CD8+ RO+ CD31+ CD27+ d0,0.023137269614189507,0.001928105801182459,0.0,0.0,immune,False
% CD4+ RO+ CCR6+ CD161- IL-17+ INFg- d6,0.022617558870272,0.0018847965725226666,0.0,0.0,immune,False
% CD8+ IL-17+ IL-22- d6,0.0226006431861024,0.0018833869321752,0.0,0.0,immune,False
% CD4+ RO+ CCR6+ INFg- IL4+ d1,0.0218305587652831,0.0018192132304402583,0.0,0.0,immune,False
% CD8+ IL-17+ INFg+ d6,0.021795614336402203,0.0018163011947001835,0.0,0.0,immune,False
% CD4+ RO+ CCR6- INFg+ TNFa+ d1,0.021785377211825697,0.0018154481009854749,0.0,0.0,immune,False
% CD4+ RO+ CCR6+ INFg+ IL-17+ d1,0.0217730910371556,0.0018144242530963,0.0,0.0,immune,False
% CD4+ M CCR4+ CXCR3+ d0,0.021591612944926897,0.001799301078743908,0.0,0.0,immune,False
% CD4+ RO+ INFg+ GMCSF+ d1,0.0215837887493899,0.0017986490624491583,0.0,0.0,immune,False
% CD4+ RO+ CCR6+ CD161+ d6,0.021100807170381895,0.0017584005975318246,0.0,0.0,immune,False
% CD4+ RO+ CCR6+ total INFg+ d6,0.020722135790459402,0.0017268446492049502,0.0,0.0,immune,False
% DN RO- CCR6- total TNFa+ d1,0.0205669081493465,0.0017139090124455416,0.0,0.0,immune,False
% CD8+ total IL-17+ d6,0.0205492825879079,0.0017124402156589917,0.0,0.0,immune,False
% CD8+ MAIT INFg- TNFa+ d1,0.0202223230583193,0.001685193588193275,0.0,0.0,immune,False
CD8+ % RO+ CD27+ d0,0.0201950835860544,0.0016829236321712,0.0,0.0,immune,False
% CD4+ RO+ CCR6+ d0,0.020187789725312003,0.001682315810442667,0.0,0.0,immune,False
% CD4+ RO+ INFg+ IL-17+ d1,0.020170617261821303,0.001680884771818442,0.0,0.0,immune,False
% CD4+ RO+ CD161- IL-17+ INFg- d6,0.020134189907788702,0.0016778491589823918,0.0,0.0,immune,False
% CD4+ RO+ CCR6- IL-17- INFg+ d6,0.019995216152470102,0.0016662680127058418,0.0,0.0,immune,False
DN % RO+ CD27+ d0,0.0197112311333871,0.001642602594448925,0.0,0.0,immune,False
% CD8+ INFg+ TNFa- d1 P8,0.0197037615380889,0.001641980128174075,0.0,0.0,immune,False
% CD4+ M CCR6+ CXCR3+ d0,0.0196515270298686,0.0016376272524890499,0.0,0.0,immune,False
% CD4+ RO+/- CD27+ CD161+ INFg- d1,0.0194947648197685,0.0016245637349807083,0.0,0.0,immune,False
% CD8+ RO+ CCR7- d0,0.019433484121538797,0.001619457010128233,0.0,0.0,immune,False
% CD8+ total INFg+ d1 P8,0.019291249220089002,0.0016076041016740835,0.0,0.0,immune,False
% CD8+ nonMAIT INFg+ TNFa- d1,0.019279609274246098,0.0016066341061871747,0.0,0.0,immune,False
% CD8+ non-MAIT total INFg+ d1,0.018967547269013698,0.0015806289390844748,0.0,0.0,immune,False
% CD4+ RO+ INFg+ GMCSF- d1,0.018871602675911,0.0015726335563259165,0.0,0.0,immune,False
% CD8+ M total CXCR3+ d0,0.0186902126065221,0.0015575177172101752,0.0,0.0,immune,False
% CD4+ RO+ CCR6+ IL-17- INFg+ d6,0.0186274553087007,0.001552287942391725,0.0,0.0,immune,False
% CD4+ RO+ CCR6+ CD161- IL-17- INFg+ d6,0.0186125998794567,0.0015510499899547248,0.0,0.0,immune,False
% CD8+ RO+ Va7.2- INFg+ TNFa+ d6,0.018535201710785702,0.0015446001425654752,0.0,0.0,immune,False
% CD8+ nonMAIT total INFg+ d1,0.0183604956733649,0.0015300413061137416,0.0,0.0,immune,False
% CD4+ RO- CCR7+ d0,0.018129928818410298,0.0015108274015341915,0.0,0.0,immune,False
% CD8+ RO- Va7.2- INFg+ TNFa- d6,0.0179986978831696,0.0014998914902641335,0.0,0.0,immune,False
% DN CD161+ Va7.2- d6,0.017950893999025202,0.0014959078332521002,0.0,0.0,immune,False
% CD4+ RO+ IL-17+ INFg- d6,0.0179426168303675,0.0014952180691972915,0.0,0.0,immune,False
%CD8+ CD161+ Va7.2- d0,0.017890305650469996,0.001490858804205833,0.0,0.0,immune,False
% CD4+ RO+ CCR6- total INFg+ d6,0.0170137532356136,0.0014178127696344667,0.0,0.0,immune,False
% CD4+ RO+ IL-17- INFg+ d6,0.0167317505203152,0.0013943125433596001,0.0,0.0,immune,False
% CD4+ M CCR4+ CXCR3- d0,0.016716095439588602,0.00139300795329905,0.0,0.0,immune,False
% CD4+ RO+/- CD27+ CD161+ INFg+ d1,0.0166842052011169,0.0013903504334264085,0.0,0.0,immune,False
% CD8+ total INFg+ d1 P13,0.016674951108754398,0.0013895792590628666,0.0,0.0,immune,False
% CD4+ RO+ CCR6+ IL-17+ INFg- d6,0.0165884425736813,0.0013823702144734416,0.0,0.0,immune,False
CD8+ % RO- CD27- d0,0.0165322773315642,0.0013776897776303502,0.0,0.0,immune,False
% CD4+ RO+ CD161+ d6,0.016482548511638,0.0013735457093031667,0.0,0.0,immune,False
% CD4+ RO+ CCR6+ CD161- IL-17+ INFg+ d6,0.016366510757197,0.0013638758964330834,0.0,0.0,immune,False
% CD8+ RO- CD27- d0,0.016040001466816,0.0013366667889013334,0.0,0.0,immune,False
% CD4+ RO+ CCR6+ d1,0.0158816645944193,0.0013234720495349415,0.0,0.0,immune,False
% CD19- CD3- d0,0.015822468158874003,0.0013185390132395003,0.0,0.0,immune,False
% CD4+ RO+ CCR6+ IL-17+ INFg+ d6,0.0156822027910884,0.0013068502325907,0.0,0.0,immune,False
% CD19+ CD3- CD27- IgG+ d0,0.015545365758804702,0.0012954471465670585,0.0,0.0,immune,False
% CD8+ nonMAIT INFg+ TNFa+ d1,0.015533415709782901,0.001294451309148575,0.0,0.0,immune,False
% CD4+ RO+ IL-17+ INFg+ d6,0.015266156233790502,0.0012721796861492084,0.0,0.0,immune,False
% CD4+ RO+ total GzA+ d1,0.014941557675710601,0.0012451298063092169,0.0,0.0,immune,False
% CD8+ RO+ CD31+ CD27- d0,0.0148896144441438,0.00124080120367865,0.0,0.0,immune,False
% CD8+ nonMAIT INFg- TNFa+ d1,0.014877906910420298,0.0012398255758683582,0.0,0.0,immune,False
% CD8+ INFg+ IL4- d1,0.014686015238242,0.0012238346031868332,0.0,0.0,immune,False
% CD4+  RO- CD27+ (TN) d0,0.014551719213644301,0.0012126432678036918,0.0,0.0,immune,False
% CD4+ RO+ CCR6+ CD161- total IL-17+ d6,0.014105415452299298,0.0011754512876916083,0.0,0.0,immune,False
% CD4+ INFg- TNFa+ d6,0.014036382623344099,0.0011696985519453415,0.0,0.0,immune,False
% CD8+ total INFg+ d1,0.014015286837726102,0.0011679405698105086,0.0,0.0,immune,False
% CD4+ RO+ CCR6+ total IL-17+  d6,0.013533085364484198,0.0011277571137070165,0.0,0.0,immune,False
% CD8+ MAIT INFg- TNFa+ d6,0.0133624028420986,0.0011135335701748833,0.0,0.0,immune,False
% CD8+ INFg- GzA+ d1,0.013281993832514202,0.0011068328193761835,0.0,0.0,immune,False
% CD4+ INFg+ TNFa+ d6,0.0125906590393609,0.0010492215866134084,0.0,0.0,immune,False
% CD8+ total GzA+ d1,0.012573901643045999,0.0010478251369205,0.0,0.0,immune,False
% CD8+ nonMAIT total GzA+ d1,0.012322881023264402,0.0010269067519387,0.0,0.0,immune,False
% CD8+ nonMAIT INFg- GzA+ d1,0.012016215451547197,0.0010013512876289332,0.0,0.0,immune,False
% CD4+ RO+ total INFg+ d6,0.011841892686030303,0.0009868243905025254,0.0,0.0,immune,False
CD8+ % RO- CD27+ d0,0.010464725789424499,0.0008720604824520416,0.0,0.0,immune,False
Clostridium_sp_AM49_4BH,0.4489366773847882,0.037411389782065686,10.0,1.0765031364867907,specie,True
Dysosmobacter_welbionis,0.41724023295449064,0.03477001941287422,11.0,1.0368030294277082,specie,True
Alistipes_communis,0.27401448059799316,0.022834540049832763,10.0,0.6570580277042286,specie,True
Ruminococcus_bicirculans,0.25206250524890605,0.021005208770742172,10.0,0.6044194897860663,specie,True
Faecalibacterium_prausnitzii,0.2382104032633924,0.019850866938616034,10.0,0.5712035999166822,specie,True
Coprococcus_eutactus,0.2679195093083726,0.022326625775697717,7.0,0.5571229574823074,specie,True
Alistipes_finegoldii,0.24144416160307783,0.020120346800256487,8.0,0.5305070459286205,specie,True
Dialister_invisus,0.2274314674431615,0.018952622286930124,9.0,0.5236803066123844,specie,True
Ruminococcus_gnavus,0.2178061862668639,0.018150515522238658,10.0,0.5222764244355543,specie,False
Blautia_wexlerae,0.21571211367638166,0.017976009473031806,9.0,0.49669549732947343,specie,False
Bacteroides_ovatus,0.1977671685716437,0.016480597380970307,10.0,0.4742249586326629,specie,False
Roseburia_inulinivorans,0.20141499626575637,0.016784583022146363,7.0,0.4188307103523028,specie,False
Roseburia_faecis,0.1870177698435038,0.015584814153625316,8.0,0.410920040298755,specie,False
Odoribacter_splanchnicus,0.2079048111461032,0.017325400928841935,6.0,0.4045640820466304,specie,False
Bilophila_wadsworthia,0.19480483486394864,0.016233736238662387,6.0,0.379072705246802,specie,False
GGB9615_SGB15053,0.19361637753607078,0.016134698128005897,6.0,0.3767600740707653,specie,False
GGB9635_SGB15106,0.1884129511836737,0.01570107926530614,5.0,0.33759068940855064,specie,False
Blautia_faecis,0.1825603204281838,0.015213360035681982,5.0,0.32710418283250625,specie,False
Clostridium_fessum,0.15508512257861432,0.012923760214884526,7.0,0.32249044638648006,specie,False
Streptococcus_thermophilus,0.17149992668627878,0.014291660557189898,5.0,0.3072866176120572,specie,False
Clostridium_sp_AF36_4,0.15369952348185859,0.012808293623488216,6.0,0.29908546264831404,specie,False
Roseburia_sp_AF02_12,0.1529824875420178,0.012748540628501483,6.0,0.2976901751357404,specie,False
Clostridium_sp_AF15_49,0.14971789296905508,0.01247649108075459,6.0,0.2913375674236614,specie,False
GGB9602_SGB15031,0.16210968534288037,0.01350914044524003,5.0,0.2904615637666863,specie,False
Clostridiales_bacterium,0.1564007233025975,0.013033393608549791,5.0,0.28023247697154596,specie,False
Bifidobacterium_longum,0.1429719684668637,0.011914330705571975,5.0,0.2561713783346779,specie,False
Ruthenibacterium_lactatiformans,0.14988475531030998,0.012490396275859164,4.0,0.24123020769232123,specie,False
Candidatus_Cibiobacter_qucibialis,0.1425397201303276,0.011878310010860633,4.0,0.22940882960549533,specie,False
GGB9758_SGB15368,0.12621496772934818,0.010517913977445682,5.0,0.226146863587373,specie,False
Escherichia_coli,0.13851469177473788,0.011542890981228156,4.0,0.22293079637138696,specie,False
Flavonifractor_plautii,0.14117148280072958,0.011764290233394132,3.0,0.19570523055758504,specie,False
Parasutterella_excrementihominis,0.13367929513784288,0.011139941261486907,3.0,0.1853188530480732,specie,False
Lacrimispora_celerecrescens,0.12162423111528528,0.01013535259294044,3.0,0.16860698577066233,specie,False
Bacteroides_thetaiotaomicron,0.1144914485328675,0.009540954044405624,3.0,0.15871884949756238,specie,False
Roseburia_intestinalis,0.11298634633206739,0.009415528861005615,3.0,0.15663233480368405,specie,False
Lachnospira_sp_NSJ_43,0.14210746855322823,0.011842289046102352,2.0,0.15612101126409347,specie,False
Coprococcus_comes,0.1390102287280864,0.011584185727340534,2.0,0.1527183455312404,specie,False
Phocaeicola_dorei,0.1370950014126828,0.0114245834510569,2.0,0.15061425326694516,specie,False
GGB3746_SGB5089,0.10554134638260121,0.0087951121985501,3.0,0.14631137335520122,specie,False
Parabacteroides_merdae,0.10427784521154979,0.008689820434295815,3.0,0.14455978880650425,specie,False
Bacteroides_cellulosilyticus,0.1226894923080696,0.0102241243590058,2.0,0.13478818394009676,specie,False
Lachnospiraceae_bacterium_WCA3_601_WT_6H,0.12239722472310378,0.010199768726925315,2.0,0.13446709517967398,specie,False
Akkermansia_muciniphila,0.09687582319893479,0.008072985266577898,3.0,0.13429840742953078,specie,False
Bacteroides_finegoldii,0.1199118053194467,0.009992650443287225,2.0,0.13173658288032214,specie,False
Blautia_massiliensis,0.11742907322812829,0.009785756102344024,2.0,0.12900902289532906,specie,False
Gemmiger_formicilis,0.0917592504166567,0.007646604201388058,3.0,0.12720533143319915,specie,False
Clostridium_sp_AF34_10BH,0.11571159399785941,0.009642632833154951,2.0,0.1271221791074234,specie,False
Ruminococcaceae_unclassified_SGB15265,0.1075631901969238,0.008963599183076983,2.0,0.11817024255868562,specie,False
Alistipes_putredinis,0.10136871214327009,0.008447392678605841,2.0,0.11136491284705674,specie,False
Bacteroides_stercoris,0.09711033764156238,0.008092528136796865,2.0,0.10668661028972971,specie,False
Faecalibacterium_SGB15346,0.0936942998987863,0.007807858324898859,2.0,0.10293370924696185,specie,False
Bacteroides_caccae,0.0932735290482885,0.007772794087357375,2.0,0.10247144521989164,specie,False
Alistipes_shahii,0.0907381570244268,0.007561513085368899,2.0,0.09968605435813183,specie,False
Ruminococcus_torques,0.0891875558016212,0.007432296316801767,2.0,0.0979825447999338,specie,False
Ruminococcus_lactaris,0.076854719184444,0.006404559932037,2.0,0.0844335389381669,specie,False
Anaerostipes_hadrus,0.1081897071164941,0.009015808926374509,1.0,0.07499139045340414,specie,False
Anaerobutyricum_hallii,0.1061382661416779,0.008844855511806492,1.0,0.07356943992562513,specie,False
Collinsella_aerofaciens,0.10022870279653999,0.008352391899711665,1.0,0.0694732427546024,specie,False
Bacteroides_uniformis,0.0970166031438279,0.008084716928652326,1.0,0.06724678493664743,specie,False
Phocaeicola_massiliensis,0.09527548956909371,0.007939624130757808,1.0,0.06603993697128578,specie,False
Lachnospira_pectinoschiza,0.09492376957336689,0.007910314131113908,1.0,0.06579614324790117,specie,False
Bacteroides_fragilis,0.09441146161615982,0.007867621801346652,1.0,0.06544103843178467,specie,False
Ruminococcaceae_unclassified_SGB15234,0.0940781959548626,0.007839849662905216,1.0,0.06521003627827905,specie,False
Candidatus_Gastranaerophilales_bacterium,0.059122444724163004,0.004926870393680251,2.0,0.06495264431006652,specie,False
Rikenellaceae_bacterium,0.0860467168526953,0.007170559737724608,1.0,0.059643039182885674,specie,False
Lacrimispora_amygdalina,0.0851630579883287,0.007096921499027391,1.0,0.05903053353247316,specie,False
Barnesiella_intestinihominis,0.08373821078535859,0.006978184232113216,1.0,0.05804290471100571,specie,False
Clostridiaceae_bacterium,0.0815099134990699,0.006792492791589159,1.0,0.056498366729565326,specie,False
Bacteroides_xylanisolvens,0.07829869230304531,0.006524891025253776,1.0,0.05427251781138655,specie,False
Lachnospira_eligens,0.077530541362906,0.0064608784469088335,1.0,0.05374007615298452,specie,False
Blautia_obeum,0.0715265821922412,0.0059605485160201,1.0,0.04957844878164118,specie,False
Dorea_longicatena,0.07145125222347401,0.005954271018622834,1.0,0.049526234026178534,specie,False
Roseburia_hominis,0.0702900526729692,0.0058575043894141,1.0,0.048721351831678646,specie,False
Ruminococcaceae_unclassified_SGB15260,0.058226952781810594,0.004852246065150883,1.0,0.04035984815330908,specie,False
Parabacteroides_distasonis,0.0960682631088444,0.008005688592403701,0.0,0.0,specie,False
Phocaeicola_vulgatus,0.0866438639254313,0.007220321993785942,0.0,0.0,specie,False
Alistipes_ihumii,0.08314947411392819,0.006929122842827349,0.0,0.0,specie,False
Eubacterium_siraeum,0.0720301100955538,0.006002509174629483,0.0,0.0,specie,False
Clostridium_sp_AF34_13,0.0694699449605356,0.005789162080044634,0.0,0.0,specie,False
Sutterella_wadsworthensis,0.0666344223101984,0.005552868525849866,0.0,0.0,specie,False
Bifidobacterium_adolescentis,0.05868738445565419,0.004890615371304516,0.0,0.0,specie,False
Ruminococcus_bromii,0.0572087048617407,0.004767392071811725,0.0,0.0,specie,False
Prevotella_copri_clade_A,0.051397906527469,0.004283158877289083,0.0,0.0,specie,False
GGB9342_SGB14306,0.0497506628547721,0.004145888571231008,0.0,0.0,specie,False
Parasutterella_SGB9260,0.0473537630985182,0.003946146924876517,0.0,0.0,specie,False
Paraprevotella_clara,0.043822722585023094,0.0036518935487519243,0.0,0.0,specie,False
Bacteroides_eggerthii,0.042080040363664695,0.0035066700303053914,0.0,0.0,specie,False
GGB9176_SGB14114,0.0418440223897697,0.0034870018658141413,0.0,0.0,specie,False
Bacteroides_faecis,0.0409660498756175,0.0034138374896347918,0.0,0.0,specie,False
Lachnospira_SGB5077,0.0401806956701026,0.0033483913058418835,0.0,0.0,specie,False
GGB6613_SGB9347,0.039112966124037,0.00325941384366975,0.0,0.0,specie,False
GGB1266_SGB1699,0.0377283262995962,0.003144027191633017,0.0,0.0,specie,False
Pseudoruminococcus_massiliensis,0.036301169125839694,0.003025097427153308,0.0,0.0,specie,False
Bacteroides_intestinalis,0.032613392246183204,0.0027177826871819335,0.0,0.0,specie,False
Phocaeicola_plebeius,0.031100058539928997,0.002591671544994083,0.0,0.0,specie,False
Bacteroides_salyersiae,0.0289439138076675,0.002411992817305625,0.0,0.0,specie,False
Acidaminococcus_intestini,0.027742964231262997,0.002311913685938583,0.0,0.0,specie,False
Ruminococcaceae_unclassified_SGB4191,0.024672458617834403,0.002056038218152867,0.0,0.0,specie,False
GGB3293_SGB4348,0.024172894838422696,0.0020144079032018915,0.0,0.0,specie,False
Clostridia_unclassified_SGB4367,0.0233917191218755,0.0019493099268229584,0.0,0.0,specie,False
Akkermansia_sp_KLE1605,0.0229656833283998,0.0019138069440333167,0.0,0.0,specie,False
Phocaeicola_coprocola,0.020881867193964797,0.0017401555994970665,0.0,0.0,specie,False
GGB6612_SGB9346,0.0196628531872772,0.0016385710989397669,0.0,0.0,specie,False
GGB6601_SGB9333,0.018712991894892297,0.0015594159912410248,0.0,0.0,specie,False
Parabacteroides_johnsonii,0.015732241244380902,0.0013110201036984086,0.0,0.0,specie,False
Bacteroidaceae_bacterium,0.014347133124039802,0.001195594427003317,0.0,0.0,specie,False
Prevotella_sp_885,0.010418173199789068,0.0008681810999824224,0.0,0.0,specie,False
GGB6608_SGB9342,0.009793740631273098,0.0008161450526060916,0.0,0.0,specie,False
Ruminococcus_sp_NSJ_71,0.009093985194447398,0.0007578320995372832,0.0,0.0,specie,False
GGB9059_SGB13976,0.0082989011251114,0.0006915750937592833,0.0,0.0,specie,False
Odoribacter_laneus,0.00819098169520817,0.0006825818079340142,0.0,0.0,specie,False
Prevotella_stercorea,0.007734393832945524,0.000644532819412127,0.0,0.0,specie,False
Prevotella_copri_clade_C,0.0065339420008827375,0.0005444951667402282,0.0,0.0,specie,False
Akkermansia_sp_BIOML_A40,0.005674206981533158,0.0004728505817944298,0.0,0.0,specie,False
GGB1681_SGB2313,0.0039663557759125855,0.00033052964799271545,0.0,0.0,specie,False
Clostridia_unclassified_SGB13972,0.0037789790602137953,0.0003149149216844829,0.0,0.0,specie,False
Prevotella_marseillensis,0.001943924318010977,0.00016199369316758142,0.0,0.0,specie,False
Sutterella_SGB9281,0.0015872475244279962,0.00013227062703566634,0.0,0.0,specie,False
K17398,0.0561195798841694,0.004676631657014116,12.0,0.14394388036491168,kegg,True
K21417,0.0555279942242087,0.004627332852017391,12.0,0.142426493106512,kegg,True
K21023,0.0383978614970211,0.0031998217914184254,9.0,0.08841434348589083,kegg,True
K01910,0.033979985690879205,0.002831665474239934,12.0,0.08715694246437283,kegg,True
K01607,0.033363051600723705,0.002780254300060309,12.0,0.08557453776623236,kegg,True
K19092,0.03448862910578178,0.002874052425481815,10.0,0.08270012069805042,kegg,True
K22424,0.03447012872016222,0.0028725107266801848,9.0,0.07937040454463146,kegg,True
K10241,0.028319711772527636,0.00235997598104397,11.0,0.07037184010363344,kegg,True
K01821,0.030293611830996096,0.002524467652583008,9.0,0.06975361901499967,kegg,True
K08722,0.027984028559960558,0.002332002379996713,11.0,0.0695376986565033,kegg,True
K02744,0.028383079352391698,0.002365256612699308,10.0,0.0680596518065611,kegg,True
K18866,0.0262794281331972,0.0021899523444331,12.0,0.0674054023047008,kegg,True
K18119,0.0288377042885839,0.002403142024048658,9.0,0.06640126801106375,kegg,True
K18344,0.02759720559652317,0.0022997671330435977,10.0,0.06617520884234765,kegg,True
K21948,0.029220149013531826,0.002435012417794319,8.0,0.06420322956595882,kegg,True
K02510,0.027732998223821997,0.0023110831853185,9.0,0.06385758829420288,kegg,True
K09469,0.02769242120766321,0.0023077017673052676,9.0,0.06376415626167749,kegg,True
K01040,0.024835327462322296,0.0020696106218601913,12.0,0.06370135721683043,kegg,True
K16951,0.026477096097894094,0.0022064246748245077,10.0,0.06348930357056844,kegg,True
K22405,0.023908348073199196,0.0019923623394332663,11.0,0.05941001311253881,kegg,True
K11733,0.0258010785211849,0.002150089876765408,9.0,0.05940917878604921,kegg,True
K17204,0.0237176963571037,0.0019764746964253082,11.0,0.05893626139541962,kegg,True
K01198,0.022466188248924497,0.0018721823540770414,12.0,0.057624635113688816,kegg,True
K01281,0.0229173993977638,0.0019097832831469833,11.0,0.05694759815935078,kegg,True
K02517,0.022421148135587605,0.0018684290112989672,10.0,0.05376356512503752,kegg,True
K18889,0.0214510558993674,0.00178758799161395,11.0,0.053303871449312167,kegg,True
K23547,0.022032569215214907,0.0018360474346012423,10.0,0.05283179356876673,kegg,True
K21578,0.0217461127819164,0.0018121760651597,10.0,0.05214490104149756,kegg,True
K17319,0.020893346340270395,0.001741112195022533,11.0,0.05191801525726169,kegg,True
K21579,0.020567701414263197,0.0017139751178552665,11.0,0.05110881801515668,kegg,True
K16248,0.020530325276721,0.0017108604397267498,11.0,0.051015941802434676,kegg,True
K18427,0.021168188546213704,0.0017640157121844753,10.0,0.050759099248670454,kegg,True
