score,feature
score_10,1-palmitoyl-2-docosahexaenoyl-GPC (16:0/22:6)
score_10,glucuronate
score_10,palmitoyl dihydrosphingomyelin (d18:0/16:0)*
score_10,tyrosine
score_10,deoxycarnitine
score_10,ascorbic acid 2-sulfate
score_10,3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)**
score_10,hippurate
score_10,maleate
score_10,1-stearoyl-2-docosahexaenoyl-GPC (18:0/22:6)
score_10,3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF)
score_10,pantothenate
score_10,1-linolenoyl-GPC (18:3)*
score_10,guaiacol sulfate
score_10,cholesterol
score_10,ribonate
score_10,X-25810
score_10,2-ketocaprylate
score_10,oleoyl-linoleoyl-glycerol (18:1/18:2) [1]
score_10,N-palmitoyl-heptadecasphingosine (d17:1/16:0)*
score_10,6-bromotryptophan
score_10,alpha-tocopherol
score_10,"glycosyl ceramide (d18:1/20:0, d16:1/22:0)*"
score_10,N-acetyl-aspartyl-glutamate (NAAG)
score_10,beta-hydroxyisovalerate
score_10,X-13553
score_10,undecenoylcarnitine (C11:1)
score_10,arachidonoylcarnitine (C20:4)
score_10,4-ethylphenylsulfate
score_10,1-stearoyl-2-arachidonoyl-GPI (18:0/20:4)
score_10,1-(1-enyl-palmitoyl)-2-linoleoyl-GPE (P-16:0/18:2)*
score_10,behenoyl sphingomyelin (d18:1/22:0)*
score_10,X-18913
score_10,thyroxine
score_10,X-21339
score_10,1-palmitoyl-2-oleoyl-GPE (16:0/18:1)
score_10,1-(1-enyl-palmitoyl)-2-arachidonoyl-GPC (P-16:0/20:4)*
score_10,4-allylphenol sulfate
score_10,theophylline
score_10,1-stearoyl-2-oleoyl-GPS (18:0/18:1)
score_10,4-guanidinobutanoate
score_10,hexadecadienoate (16:2n6)
score_10,indolepropionate
score_10,"branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (1)*"
score_10,X-11787
score_10,N-acetylglucosamine/N-acetylgalactosamine
score_10,"sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)"
score_10,taurolithocholate 3-sulfate
score_10,choline phosphate
score_10,decadienedioic acid (C10:2-DC)**
score_10,dihydroorotate
score_10,N-acetylputrescine
score_10,dihomo-linolenoylcarnitine (C20:3n3 or 6)*
score_10,cystine
score_10,phytanate
score_10,"sphingomyelin (d18:1/20:0, d16:1/22:0)*"
score_10,3-hydroxydecanoylcarnitine
score_10,4-hydroxyhippurate
score_10,"sphingomyelin (d18:1/24:1, d18:2/24:0)*"
score_10,linoleoyl-linoleoyl-glycerol (18:2/18:2) [2]*
score_10,carnitine
score_10,dodecenedioate (C12:1-DC)*
score_10,glutamine conjugate of C6H10O2 (2)*
score_10,4-vinylphenol sulfate
score_10,methylsuccinate
score_10,2-hydroxydecanoate
score_10,"hydroxy-N6,N6,N6-trimethyllysine*"
score_10,glutamine conjugate of C6H10O2 (1)*
score_10,1-stearoyl-2-oleoyl-GPC (18:0/18:1)
score_10,gamma-tocopherol/beta-tocopherol
score_10,uridine
score_10,phosphoethanolamine
score_10,N-delta-acetylornithine
score_10,"N,N-dimethylalanine"
score_10,pyridoxate
score_10,tridecenedioate (C13:1-DC)*
score_10,X-25420
score_10,X-13728
score_10,"bilirubin (E,E)*"
score_10,S-methylcysteine
score_10,gulonate*
score_10,3-methoxytyrosine
score_10,X-18921
score_10,1-palmitoyl-2-oleoyl-GPC (16:0/18:1)
score_10,indolelactate
score_10,linoleoyl-linoleoyl-glycerol (18:2/18:2) [1]*
score_10,1-(1-enyl-palmitoyl)-2-palmitoleoyl-GPC (P-16:0/16:1)*
score_10,ascorbic acid 3-sulfate*
score_10,X-23644
score_10,N-acetylserine
score_10,X-24556
score_10,orotidine
score_10,lactosyl-N-palmitoyl-sphingosine (d18:1/16:0)
score_10,succinoyltaurine
score_10,N-palmitoyl-sphinganine (d18:0/16:0)
score_10,succinate
score_10,octadecenedioylcarnitine (C18:1-DC)*
score_10,X-17010
score_10,ethylmalonate
score_10,2-aminophenol sulfate
score_10,isoursodeoxycholate
score_10,X-25422
score_10,"2,6-dihydroxybenzoic acid"
score_10,glycosyl-N-behenoyl-sphingadienine (d18:2/22:0)*
score_10,"bilirubin (E,Z or Z,E)*"
score_10,gluconate
score_10,xanthine
score_10,carotene diol (1)
score_10,butyrylcarnitine (C4)
score_10,N-acetylarginine
score_10,caprate (10:0)
score_10,N-acetylhistidine
score_10,sarcosine
score_10,"sphingomyelin (d18:1/20:1, d18:2/20:0)*"
score_10,hyocholate
score_10,lithocholate sulfate (1)
score_10,1-stearoyl-2-arachidonoyl-GPE (18:0/20:4)
score_10,N-oleoylserine
score_10,citrulline
score_10,X-23739
score_10,O-sulfo-tyrosine
score_10,N-methylpipecolate
score_10,3-hydroxybutyroylglycine**
score_10,1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)*
score_10,dihomo-linoleoylcarnitine (C20:2)*
score_10,allantoin
score_10,cholate
score_10,N-acetyl-beta-alanine
score_10,3-methylglutaconate
score_10,X-21353
score_10,urea
score_10,4-hydroxychlorothalonil
score_10,X-24801
score_10,3-hydroxyoctanoate
score_10,methionine sulfoxide
score_10,3-hydroxydecanoate
score_10,X-11478
score_10,docosadioate (C22-DC)
score_10,margaroylcarnitine (C17)*
score_10,glutamine conjugate of C7H12O2*
score_10,X-14056
score_10,X-11444
score_10,1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*
score_10,linolenoylcarnitine (C18:3)*
score_10,X-24748
score_10,pipecolate
score_10,9-hydroxystearate
score_10,behenoylcarnitine (C22)*
score_10,3-hydroxyhippurate
score_10,"androstenediol (3beta,17beta) disulfate (2)"
score_10,X-16576
score_10,3-(4-hydroxyphenyl)lactate
score_10,dimethylarginine (SDMA + ADMA)
score_10,isobutyrylcarnitine (C4)
score_10,cerotoylcarnitine (C26)*
score_10,"cys-gly, oxidized"
score_10,X-11381
score_10,5-methyluridine (ribothymidine)
score_10,glutarate (C5-DC)
score_10,lignoceroylcarnitine (C24)*
score_10,stearoyl sphingomyelin (d18:1/18:0)
score_10,argininate*
score_10,hypotaurine
score_10,ximenoylcarnitine (C26:1)*
score_10,alpha-ketoglutaramate*
score_10,guanidinoacetate
score_10,adenosine 5'-monophosphate (AMP)
score_10,glycerophosphorylcholine (GPC)
score_10,tetradecadienedioate (C14:2-DC)*
score_10,1-palmitoyl-2-stearoyl-GPC (16:0/18:0)
score_10,1-palmitoleoyl-GPC (16:1)*
score_10,isovalerylcarnitine (C5)
score_10,X-15461
score_10,5-oxoproline
score_10,1-palmitoyl-2-docosahexaenoyl-GPE (16:0/22:6)*
score_10,2-hydroxyoctanoate
score_10,X-24947
score_10,pregnenediol disulfate (C21H34O8S2)*
score_10,N-acetyltryptophan
score_10,X-15486
score_10,ornithine
score_10,3-formylindole
score_10,stearoylcarnitine (C18)
score_10,2'-deoxyuridine
score_10,X-12101
score_10,nicotinamide
score_10,X-24475
score_10,1-stearoyl-2-docosahexaenoyl-GPE (18:0/22:6)*
score_10,X-21383
score_10,eicosapentaenoate (EPA; 20:5n3)
score_10,N-methylproline
score_10,nervonoylcarnitine (C24:1)*
score_10,X-21286
score_10,N-acetylmethionine
score_10,2-hydroxynervonate*
score_10,sphingosine 1-phosphate
score_10,1-palmitoleoyl-2-linoleoyl-GPC (16:1/18:2)*
score_10,caprylate (8:0)
score_10,malate
score_10,dimethylglycine
score_10,3-methylglutarylcarnitine (2)
score_10,EDTA
score_10,sphinganine-1-phosphate
score_10,oxalate (ethanedioate)
score_10,"N2,N2-dimethylguanosine"
score_10,alpha-hydroxyisovalerate
score_10,heptenedioate (C7:1-DC)*
score_10,"5,6-dihydrothymine"
score_10,N-acetylalanine
score_10,tryptophan
score_10,glutarylcarnitine (C5-DC)
score_10,X-11483
score_10,histidine
score_10,gamma-glutamylmethionine
score_10,oleamide
score_10,stearidonate (18:4n3)
score_10,N-acetylasparagine
score_10,pyridoxal
score_10,sebacate (C10-DC)
score_10,asparagine
score_10,laurate (12:0)
score_10,docosapentaenoate (n3 DPA; 22:5n3)
score_10,1-oleoylglycerol (18:1)
score_10,deoxycholic acid glucuronide
score_10,glutamine
score_10,X-21796
score_10,sphingosine
score_10,isoleucine
score_10,linolenate [alpha or gamma; (18:3n3 or 6)]
score_10,5-hydroxylysine
score_10,X-25519
score_10,X-25172
score_10,stearate (18:0)
score_10,lignoceroyl sphingomyelin (d18:1/24:0)
score_10,glucose
score_10,dodecadienoate (12:2)*
score_10,"2,3-dihydroxyisovalerate"
score_10,gamma-glutamylisoleucine*
score_10,1-stearoyl-2-oleoyl-GPI (18:0/18:1)*
score_10,1-ribosyl-imidazoleacetate*
score_10,"bilirubin (Z,Z)"
score_10,indoleacetate
score_10,etiocholanolone glucuronide
score_10,pregnenolone sulfate
score_10,glutamine_degradant*
score_10,2-hydroxyhippurate (salicylurate)
score_10,pentose acid*
score_10,X-12844
score_10,X-21470
score_10,X-11299
score_10,4-acetamidobutanoate
score_10,1-methyl-5-imidazoleacetate
score_10,pregnenetriol sulfate*
score_10,3-methylhistidine
score_10,acetylcarnitine (C2)
score_10,betaine
score_10,X-19141
score_10,N-stearoyl-sphinganine (d18:0/18:0)*
score_10,glycosyl-N-palmitoyl-sphingosine (d18:1/16:0)
score_10,"sphingomyelin (d18:2/23:0, d18:1/23:1, d17:1/24:1)*"
score_10,retinol (vitamin A)
score_10,creatinine
score_10,X-24949
score_10,X-21736
score_10,glycolithocholate sulfate*
score_10,1-myristoyl-2-palmitoyl-GPC (14:0/16:0)
score_10,piperine
score_10,1-stearoyl-2-linoleoyl-GPE (18:0/18:2)*
score_10,2-keto-3-deoxy-gluconate
score_10,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*
score_10,X-23782
score_10,X-12411
score_10,epiandrosterone sulfate
score_10,7-methylxanthine
score_10,3-ureidopropionate
score_10,beta-citrylglutamate
score_10,cortisone
score_10,X-24328
score_10,X-25520
score_10,X-15503
score_10,1-methyl-4-imidazoleacetate
score_10,X-12822
score_10,1-linoleoylglycerol (18:2)
score_10,7-methylguanine
score_10,taurochenodeoxycholate
score_10,andro steroid monosulfate C19H28O6S (1)*
score_10,2-hydroxybehenate
score_10,phenol sulfate
score_10,cis-4-decenoate (10:1n6)*
score_10,2-methylserine
score_10,X-12849
score_10,"androstenediol (3alpha, 17alpha) monosulfate (3)"
score_10,2-palmitoleoyl-GPC (16:1)*
score_10,X-21607
score_10,N-palmitoylglycine
score_10,X-21471
score_10,octadecanedioylcarnitine (C18-DC)*
score_10,spermidine
score_10,phenylalanine
score_10,stachydrine
score_10,"ceramide (d18:1/17:0, d17:1/18:0)*"
score_10,X-24544
score_10,gamma-glutamylglutamine
score_10,"N,N,N-trimethyl-alanylproline betaine (TMAP)"
score_10,myristate (14:0)
score_10,glycine
score_10,sphinganine
score_10,N6-acetyllysine
score_10,X-23639
score_10,1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*
score_10,3-amino-2-piperidone
score_10,"sphingomyelin (d18:1/19:0, d19:1/18:0)*"
score_10,X-21467
score_10,linoleate (18:2n6)
score_10,N-formylmethionine
score_10,arginine
score_10,lysine
score_10,taurine
score_10,trans-urocanate
score_10,pentadecanoate (15:0)
score_10,trans-4-hydroxyproline
score_10,N-acetylvaline
score_10,citrate
score_10,urate
score_10,butyrate/isobutyrate (4:0)
score_10,N-acetylneuraminate
score_10,gamma-glutamylhistidine
score_10,choline
score_10,1-palmitoyl-2-linoleoyl-GPC (16:0/18:2)
score_10,isovalerate (i5:0)
score_10,hexanoylcarnitine (C6)
score_10,N-acetylaspartate (NAA)
score_10,cysteine s-sulfate
score_10,1-methylhistidine
score_10,dodecanedioate (C12-DC)
score_10,3-hydroxylaurate
score_10,propionylcarnitine (C3)
score_10,pro-hydroxy-pro
score_10,3-hydroxy-2-ethylpropionate
score_10,docosadienoate (22:2n6)
score_10,gamma-glutamylglycine
score_10,N1-methylinosine
score_10,"5,6-dihydrouridine"
score_10,1-arachidonoyl-GPC (20:4n6)*
score_10,1-linoleoyl-GPE (18:2)*
score_10,1-arachidonoyl-GPE (20:4n6)*
score_10,2-hydroxypalmitate
score_10,isobutyrylglycine
score_10,glycerophosphoethanolamine
score_10,1-arachidonoyl-GPI (20:4)*
score_10,pyrraline
score_10,1-stearoyl-2-oleoyl-GPE (18:0/18:1)
score_10,glycosyl-N-stearoyl-sphingosine (d18:1/18:0)
score_10,succinylcarnitine (C4-DC)
score_10,"5alpha-pregnan-3beta,20alpha-diol disulfate"
score_10,gamma-CEHC
score_10,16alpha-hydroxy DHEA 3-sulfate
score_10,13-HODE + 9-HODE
score_10,stearoyl ethanolamide
score_10,5-(galactosylhydroxy)-lysine
score_10,cysteinylglycine disulfide*
score_10,formiminoglutamate
score_10,1-(1-enyl-palmitoyl)-GPC (P-16:0)*
score_10,linoleoylcarnitine (C18:2)*
score_10,imidazole propionate
score_10,pregnanediol-3-glucuronide
score_10,2-piperidinone
score_10,6-oxopiperidine-2-carboxylate
score_10,N-formylanthranilic acid
score_10,1-(1-enyl-oleoyl)-GPE (P-18:1)*
score_10,N-acetyltaurine
score_10,1-palmitoyl-GPG (16:0)*
score_10,"sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*"
score_10,"sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*"
score_10,dopamine 3-O-sulfate
score_10,arabitol/xylitol
score_10,"1,2-dilinoleoyl-GPC (18:2/18:2)"
score_10,oleate/vaccenate (18:1)
score_10,"sphingomyelin (d18:2/24:1, d18:1/24:2)*"
score_10,1-palmitoyl-2-dihomo-linolenoyl-GPC (16:0/20:3n3 or 6)*
score_10,1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4)*
score_10,1-(1-enyl-palmitoyl)-2-oleoyl-GPE (P-16:0/18:1)*
score_10,1-palmitoyl-2-oleoyl-GPI (16:0/18:1)*
score_10,oleoyl-arachidonoyl-glycerol (18:1/20:4) [2]*
score_10,sphingomyelin (d18:2/24:2)*
score_10,"sphingomyelin (d17:2/16:0, d18:2/15:0)*"
score_10,"N,N,N-trimethyl-5-aminovalerate"
score_10,carotene diol (3)
score_10,3-hydroxyoleoylcarnitine
score_10,lyxonate
score_10,octadecenedioate (C18:1-DC)
score_10,perfluorooctanoate (PFOA)
score_10,gamma-glutamylcitrulline*
score_10,"sphingomyelin (d17:1/14:0, d16:1/15:0)*"
score_10,"N6,N6-dimethyllysine"
score_10,glucuronide of piperine metabolite C17H21NO3 (4)*
score_10,11beta-hydroxyandrosterone glucuronide
score_10,branched chain 14:0 dicarboxylic acid**
score_10,(2 or 3)-decenoate (10:1n7 or n8)
score_10,"2,4-di-tert-butylphenol"
score_10,X-11372
score_10,X-11880
score_10,X-12100
score_10,X-12462
score_10,X-14939
score_10,X-17335
score_10,X-18899
score_10,X-21319
score_10,X-21829
score_10,X-23593
score_10,X-24588
score_10,X-24951
score_11,vanillylmandelate (VMA)
score_11,X-11795
score_11,1-stearoyl-2-arachidonoyl-GPC (18:0/20:4)
score_11,homostachydrine*
score_11,imidazole lactate
score_11,N4-acetylcytidine
score_11,glycodeoxycholate 3-sulfate
score_11,glycochenodeoxycholate glucuronide (1)
score_11,mannitol/sorbitol
score_11,catechol sulfate
score_11,2-aminoheptanoate
score_11,10-undecenoate (11:1n1)
score_11,cytidine
score_11,N-palmitoyl-sphingadienine (d18:2/16:0)*
score_11,androsterone glucuronide
score_11,tryptophan betaine
score_11,N-palmitoyl-sphingosine (d18:1/16:0)
score_11,salicylate
score_11,pseudouridine
score_11,1-palmitoyl-2-docosahexaenoyl-GPC (16:0/22:6)
score_11,glucuronate
score_11,palmitoyl dihydrosphingomyelin (d18:0/16:0)*
score_11,tyrosine
score_11,deoxycarnitine
score_11,ascorbic acid 2-sulfate
score_11,3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)**
score_11,hippurate
score_11,maleate
score_11,1-stearoyl-2-docosahexaenoyl-GPC (18:0/22:6)
score_11,3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF)
score_11,pantothenate
score_11,1-linolenoyl-GPC (18:3)*
score_11,guaiacol sulfate
score_11,cholesterol
score_11,ribonate
score_11,X-25810
score_11,2-ketocaprylate
score_11,oleoyl-linoleoyl-glycerol (18:1/18:2) [1]
score_11,N-palmitoyl-heptadecasphingosine (d17:1/16:0)*
score_11,6-bromotryptophan
score_11,alpha-tocopherol
score_11,"glycosyl ceramide (d18:1/20:0, d16:1/22:0)*"
score_11,N-acetyl-aspartyl-glutamate (NAAG)
score_11,beta-hydroxyisovalerate
score_11,X-13553
score_11,undecenoylcarnitine (C11:1)
score_11,arachidonoylcarnitine (C20:4)
score_11,4-ethylphenylsulfate
score_11,1-stearoyl-2-arachidonoyl-GPI (18:0/20:4)
score_11,1-(1-enyl-palmitoyl)-2-linoleoyl-GPE (P-16:0/18:2)*
score_11,behenoyl sphingomyelin (d18:1/22:0)*
score_11,X-18913
score_11,thyroxine
score_11,X-21339
score_11,1-palmitoyl-2-oleoyl-GPE (16:0/18:1)
score_11,1-(1-enyl-palmitoyl)-2-arachidonoyl-GPC (P-16:0/20:4)*
score_11,4-allylphenol sulfate
score_11,theophylline
score_11,1-stearoyl-2-oleoyl-GPS (18:0/18:1)
score_11,4-guanidinobutanoate
score_11,hexadecadienoate (16:2n6)
score_11,indolepropionate
score_11,"branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (1)*"
score_11,X-11787
score_11,N-acetylglucosamine/N-acetylgalactosamine
score_11,"sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)"
score_11,taurolithocholate 3-sulfate
score_11,choline phosphate
score_11,decadienedioic acid (C10:2-DC)**
score_11,dihydroorotate
score_11,N-acetylputrescine
score_11,dihomo-linolenoylcarnitine (C20:3n3 or 6)*
score_11,cystine
score_11,phytanate
score_11,"sphingomyelin (d18:1/20:0, d16:1/22:0)*"
score_11,3-hydroxydecanoylcarnitine
score_11,4-hydroxyhippurate
score_11,"sphingomyelin (d18:1/24:1, d18:2/24:0)*"
score_11,linoleoyl-linoleoyl-glycerol (18:2/18:2) [2]*
score_11,carnitine
score_11,dodecenedioate (C12:1-DC)*
score_11,glutamine conjugate of C6H10O2 (2)*
score_11,4-vinylphenol sulfate
score_11,methylsuccinate
score_11,2-hydroxydecanoate
score_11,"hydroxy-N6,N6,N6-trimethyllysine*"
score_11,glutamine conjugate of C6H10O2 (1)*
score_11,1-stearoyl-2-oleoyl-GPC (18:0/18:1)
score_11,gamma-tocopherol/beta-tocopherol
score_11,uridine
score_11,phosphoethanolamine
score_11,N-delta-acetylornithine
score_11,"N,N-dimethylalanine"
score_11,pyridoxate
score_11,tridecenedioate (C13:1-DC)*
score_11,X-25420
score_11,X-13728
score_11,"bilirubin (E,E)*"
score_11,S-methylcysteine
score_11,gulonate*
score_11,3-methoxytyrosine
score_11,X-18921
score_11,1-palmitoyl-2-oleoyl-GPC (16:0/18:1)
score_11,indolelactate
score_11,linoleoyl-linoleoyl-glycerol (18:2/18:2) [1]*
score_11,1-(1-enyl-palmitoyl)-2-palmitoleoyl-GPC (P-16:0/16:1)*
score_11,ascorbic acid 3-sulfate*
score_11,X-23644
score_11,N-acetylserine
score_11,X-24556
score_11,orotidine
score_11,lactosyl-N-palmitoyl-sphingosine (d18:1/16:0)
score_11,succinoyltaurine
score_11,N-palmitoyl-sphinganine (d18:0/16:0)
score_11,succinate
score_11,octadecenedioylcarnitine (C18:1-DC)*
score_11,X-17010
score_11,ethylmalonate
score_11,2-aminophenol sulfate
score_11,isoursodeoxycholate
score_11,X-25422
score_11,"2,6-dihydroxybenzoic acid"
score_11,glycosyl-N-behenoyl-sphingadienine (d18:2/22:0)*
score_11,"bilirubin (E,Z or Z,E)*"
score_11,gluconate
score_11,xanthine
score_11,carotene diol (1)
score_11,butyrylcarnitine (C4)
score_11,N-acetylarginine
score_11,caprate (10:0)
score_11,N-acetylhistidine
score_11,sarcosine
score_11,"sphingomyelin (d18:1/20:1, d18:2/20:0)*"
score_11,hyocholate
score_11,lithocholate sulfate (1)
score_11,1-stearoyl-2-arachidonoyl-GPE (18:0/20:4)
score_11,N-oleoylserine
score_11,citrulline
score_11,X-23739
score_11,O-sulfo-tyrosine
score_11,N-methylpipecolate
score_11,3-hydroxybutyroylglycine**
score_11,1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)*
score_11,dihomo-linoleoylcarnitine (C20:2)*
score_11,allantoin
score_11,cholate
score_11,N-acetyl-beta-alanine
score_11,3-methylglutaconate
score_11,X-21353
score_11,urea
score_11,4-hydroxychlorothalonil
score_11,X-24801
score_11,3-hydroxyoctanoate
score_11,methionine sulfoxide
score_11,3-hydroxydecanoate
score_11,X-11478
score_11,docosadioate (C22-DC)
score_11,margaroylcarnitine (C17)*
score_11,glutamine conjugate of C7H12O2*
score_11,X-14056
score_11,X-11444
score_11,1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*
score_11,linolenoylcarnitine (C18:3)*
score_11,X-24748
score_11,pipecolate
score_11,9-hydroxystearate
score_11,behenoylcarnitine (C22)*
score_11,3-hydroxyhippurate
score_11,"androstenediol (3beta,17beta) disulfate (2)"
score_11,X-16576
score_11,3-(4-hydroxyphenyl)lactate
score_11,dimethylarginine (SDMA + ADMA)
score_11,isobutyrylcarnitine (C4)
score_11,cerotoylcarnitine (C26)*
score_11,"cys-gly, oxidized"
score_11,X-11381
score_11,5-methyluridine (ribothymidine)
score_11,glutarate (C5-DC)
score_11,lignoceroylcarnitine (C24)*
score_11,stearoyl sphingomyelin (d18:1/18:0)
score_11,argininate*
score_11,hypotaurine
score_11,ximenoylcarnitine (C26:1)*
score_11,alpha-ketoglutaramate*
score_11,guanidinoacetate
score_11,adenosine 5'-monophosphate (AMP)
score_11,glycerophosphorylcholine (GPC)
score_11,tetradecadienedioate (C14:2-DC)*
score_11,1-palmitoyl-2-stearoyl-GPC (16:0/18:0)
score_11,1-palmitoleoyl-GPC (16:1)*
score_11,isovalerylcarnitine (C5)
score_11,X-15461
score_11,5-oxoproline
score_11,1-palmitoyl-2-docosahexaenoyl-GPE (16:0/22:6)*
score_11,2-hydroxyoctanoate
score_11,X-24947
score_11,pregnenediol disulfate (C21H34O8S2)*
score_11,N-acetyltryptophan
score_11,X-15486
score_11,ornithine
score_11,3-formylindole
score_11,stearoylcarnitine (C18)
score_11,2'-deoxyuridine
score_11,X-12101
score_11,nicotinamide
score_11,X-24475
score_11,1-stearoyl-2-docosahexaenoyl-GPE (18:0/22:6)*
score_11,X-21383
score_11,eicosapentaenoate (EPA; 20:5n3)
score_11,N-methylproline
score_11,nervonoylcarnitine (C24:1)*
score_11,X-21286
score_11,N-acetylmethionine
score_11,2-hydroxynervonate*
score_11,sphingosine 1-phosphate
score_11,1-palmitoleoyl-2-linoleoyl-GPC (16:1/18:2)*
score_11,caprylate (8:0)
score_11,malate
score_11,dimethylglycine
score_11,3-methylglutarylcarnitine (2)
score_11,EDTA
score_11,sphinganine-1-phosphate
score_11,oxalate (ethanedioate)
score_11,"N2,N2-dimethylguanosine"
score_11,alpha-hydroxyisovalerate
score_11,heptenedioate (C7:1-DC)*
score_11,"5,6-dihydrothymine"
score_11,N-acetylalanine
score_11,tryptophan
score_11,glutarylcarnitine (C5-DC)
score_11,X-11483
score_11,histidine
score_11,gamma-glutamylmethionine
score_11,oleamide
score_11,stearidonate (18:4n3)
score_11,N-acetylasparagine
score_11,pyridoxal
score_11,sebacate (C10-DC)
score_11,asparagine
score_11,laurate (12:0)
score_11,docosapentaenoate (n3 DPA; 22:5n3)
score_11,1-oleoylglycerol (18:1)
score_11,deoxycholic acid glucuronide
score_11,glutamine
score_11,X-21796
score_11,sphingosine
score_11,isoleucine
score_11,linolenate [alpha or gamma; (18:3n3 or 6)]
score_11,5-hydroxylysine
score_11,X-25519
score_11,X-25172
score_11,stearate (18:0)
score_11,lignoceroyl sphingomyelin (d18:1/24:0)
score_11,glucose
score_11,dodecadienoate (12:2)*
score_11,"2,3-dihydroxyisovalerate"
score_11,gamma-glutamylisoleucine*
score_11,1-stearoyl-2-oleoyl-GPI (18:0/18:1)*
score_11,1-ribosyl-imidazoleacetate*
score_11,"bilirubin (Z,Z)"
score_11,indoleacetate
score_11,etiocholanolone glucuronide
score_11,pregnenolone sulfate
score_11,glutamine_degradant*
score_11,2-hydroxyhippurate (salicylurate)
score_11,pentose acid*
score_11,X-12844
score_11,X-21470
score_11,X-11299
score_11,4-acetamidobutanoate
score_11,1-methyl-5-imidazoleacetate
score_11,pregnenetriol sulfate*
score_11,3-methylhistidine
score_11,acetylcarnitine (C2)
score_11,betaine
score_11,X-19141
score_11,N-stearoyl-sphinganine (d18:0/18:0)*
score_11,glycosyl-N-palmitoyl-sphingosine (d18:1/16:0)
score_11,"sphingomyelin (d18:2/23:0, d18:1/23:1, d17:1/24:1)*"
score_11,retinol (vitamin A)
score_11,creatinine
score_11,X-24949
score_11,X-21736
score_11,glycolithocholate sulfate*
score_11,1-myristoyl-2-palmitoyl-GPC (14:0/16:0)
score_11,piperine
score_11,1-stearoyl-2-linoleoyl-GPE (18:0/18:2)*
score_11,2-keto-3-deoxy-gluconate
score_11,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*
score_11,X-23782
score_11,X-12411
score_11,epiandrosterone sulfate
score_11,7-methylxanthine
score_11,3-ureidopropionate
score_11,beta-citrylglutamate
score_11,cortisone
score_11,X-24328
score_11,X-25520
score_11,X-15503
score_11,1-methyl-4-imidazoleacetate
score_11,X-12822
score_11,1-linoleoylglycerol (18:2)
score_11,7-methylguanine
score_11,taurochenodeoxycholate
score_11,andro steroid monosulfate C19H28O6S (1)*
score_11,2-hydroxybehenate
score_11,phenol sulfate
score_11,cis-4-decenoate (10:1n6)*
score_11,2-methylserine
score_11,X-12849
score_11,"androstenediol (3alpha, 17alpha) monosulfate (3)"
score_11,2-palmitoleoyl-GPC (16:1)*
score_11,X-21607
score_11,N-palmitoylglycine
score_11,X-21471
score_11,octadecanedioylcarnitine (C18-DC)*
score_11,spermidine
score_11,phenylalanine
score_11,stachydrine
score_11,"ceramide (d18:1/17:0, d17:1/18:0)*"
score_11,X-24544
score_11,gamma-glutamylglutamine
score_11,"N,N,N-trimethyl-alanylproline betaine (TMAP)"
score_11,myristate (14:0)
score_11,tartronate (hydroxymalonate)
score_11,dodecanedioate (C12-DC)
score_11,2-hydroxy-3-methylvalerate
score_11,X-07765
score_11,(2 or 3)-decenoate (10:1n7 or n8)
score_11,X-11880
score_11,homoarginine
score_11,1-lignoceroyl-GPC (24:0)
score_11,S-1-pyrroline-5-carboxylate
score_11,1-methylnicotinamide
score_11,alpha-ketoglutarate
score_11,kynurenate
score_11,3-hydroxy-3-methylglutarate
score_11,5-methylthioadenosine (MTA)
score_11,arginine
score_11,biliverdin
score_11,sphinganine
score_11,gamma-glutamylglutamate
score_11,glycine
score_11,phosphate
score_11,proline
score_11,valine
score_11,alanine
score_11,fructose
score_11,3-aminoisobutyrate
score_11,urate
score_11,creatine
score_11,gamma-glutamylhistidine
score_11,1-palmitoyl-2-linoleoyl-GPC (16:0/18:2)
score_11,N-stearoyl-sphingosine (d18:1/18:0)*
score_11,benzoate
score_11,3-phenylpropionate (hydrocinnamate)
score_11,3-methyl-2-oxovalerate
score_11,docosahexaenoate (DHA; 22:6n3)
score_11,isovalerate (i5:0)
score_11,palmitoylcarnitine (C16)
score_11,N-acetylaspartate (NAA)
score_11,cysteine s-sulfate
score_11,erythritol
score_11,3-methyl-2-oxobutyrate
score_11,propionylcarnitine (C3)
score_11,5-dodecenoate (12:1n7)
score_11,N-acetylphenylalanine
